"","Control1","Control2","Control3","Control4","Control5","Control6","Treatment1","Treatment2","Treatment3","Treatment4","Treatment5","Treatment6"
"ENSG00000121741.17",6.7730668893019,6.82190073517671,6.93378580610277,5.02575322172355,4.90850706173423,5.2913330383648,6.67974831281804,6.92178458050995,6.71406887709804,5.31395790519476,5.20800641169896,5.27029894399516
"ENSG00000121743.4",3.50837269810619,3.58437586372858,2.87767766801639,-1.99486126513299,-1.96445126760998,-0.861384627915291,2.57472041959807,2.93907110923029,2.81940915673717,-2.19243719241313,-4.47907761196982,-1.63995401880412
"ENSG00000165475.15",5.28161015033033,5.36598537294962,5.33466611072535,1.05183197031505,0.947492555724829,2.30854037352702,5.34402403596748,5.45087811978125,5.42172960450022,1.17131107816886,2.94998035762396,1.27843221564223
"ENSG00000032742.18",4.29933445787165,4.20700878241579,4.1635179680136,3.29054095372926,3.23676986432188,3.54427573428103,4.05813402753038,3.83171978226302,3.98784083950678,2.82600847490769,2.08061813014091,3.0582644594203
"ENSG00000278291.1",3.01793542078274,2.80086768362534,3.00828524983136,0.265005861622123,0.0544077596413409,0.98073571230299,2.46418973878922,1.61288518033977,2.51550246948785,0.129490902474235,-0.336119658127774,-0.13406308907416
"ENSG00000172458.5",2.24690049604268,2.22768235068054,2.45529819339637,-1.85047135579781,-1.25818247066669,-0.861384627915291,2.35180632223319,2.73871215170961,2.52212034825236,-2.03197252021988,-1.2060591175634,-1.15452719163388
"ENSG00000150456.11",3.03539639084897,2.58590171795954,2.80765445991908,1.64595447032169,1.77061479364075,1.65758031403162,2.57472041959807,1.98646825244689,2.293662699007,1.26699442622417,0.594171370060822,1.3956698909266
"ENSG00000132953.17",6.07154934167138,6.19280964900682,6.16926327660911,4.95994726467359,4.88631131562003,4.71696504973421,6.01178867049882,6.05182039209148,6.0996355967795,4.98160727553859,4.65791350011041,4.92625227466139
"ENSG00000213621.3",-0.151989580659568,0.207999984818837,0.0457027791857789,-1.59893258880185,-1.00292541542461,-0.861384627915291,-0.207813330373499,0.17636795365047,0.570809841166946,-1.75633807760645,-0.637775357988875,-0.729221356901205
"ENSG00000150457.9",7.1574089028934,7.38440605761013,6.99470321920607,4.37284085839152,4.3431689905935,4.19786089507268,7.79142945979031,8.00816076499335,7.75511471471943,4.28329623855327,5.22540246299736,4.1580964959634
"ENSG00000150459.12",7.5998754186462,7.63029583731799,7.5539748642182,6.7759330133936,6.71595452653159,6.75170854973329,7.77245415899192,8.0197656256336,7.65234630316611,6.56264674178018,6.78046951345122,6.55085834911202
"ENSG00000165480.16",5.25577290004663,5.20054931389054,5.28675266142097,5.13496401644565,4.77843429810005,4.41678148779767,5.17988253466488,4.65577099319294,5.12403983898045,4.73202603264334,3.68582931470587,4.61630185439861
"ENSG00000173141.5",5.24361791205338,5.11118661166394,5.06887260930571,4.22990206066621,4.45206850349441,4.46843905090409,5.4688279556879,5.18056968962909,5.22585765649402,4.23875312200992,3.61367952895004,4.38063707596913
"ENSG00000233325.3",0.691608861997865,0.819146417343648,0.65934803461102,-0.360145729214732,-0.379488766888819,-0.546511290561879,0.691881763830815,1.00283169865578,0.596120929696133,0.0599499692211577,0.0857070068137088,-0.611384866607347
"ENSG00000180776.16",7.54359625903111,7.7441724668935,7.67637560685681,6.10455576085498,5.94085655763585,5.82169556802888,7.67601535837179,7.96844241557934,7.64383759215372,5.97128646986087,6.12114505412935,5.90323250576105
"ENSG00000165487.14",6.3505834159289,6.34112807979359,6.36523888536484,4.68868745531022,4.60380490037878,4.63203151844906,6.07731280102434,6.16095730401293,6.04496443842359,4.46913134837674,3.98171954869171,4.35009320076968
"ENSG00000226525.5",0.669413115883669,0.880114434635075,1.12187445967118,-0.461429065051914,-0.539953439082065,-0.437576919008715,0.759520480706179,1.72233632275576,1.51218211119624,-0.788046937333792,-0.637775357988875,-0.611384866607347
"ENSG00000102678.7",3.11966530774657,2.70863396669072,3.30909926182933,-6.24278877857657,-4.6274162803324,-6.21893663253337,1.48764871161321,1.16671778361675,0.930539968766693,-6.27990003366347,-6.06404011269097,-4.69884770785769
"ENSG00000276476.3",-3.17188913809727,-2.84036303674256,-3.52198173010354,2.13658958849469,2.05908424685081,1.21569159510335,-3.95197442594391,-6.05245073684541,-4.66440662052709,-0.130152914158785,-3.74211201780361,0.191923222387555
"ENSG00000232187.1",1.35167281795974,1.36554126180532,1.2480921758746,-0.0139700880806927,0.416977839026049,-0.861384627915291,1.46080709939457,2.01901162571121,1.85391868716378,-0.607474691691971,0.677426873710174,-0.669100364463634
"ENSG00000151835.17",7.99462268274602,7.77292415487794,7.79163016584856,7.43833980144442,7.62120314948813,7.82058221214972,8.145860194365,7.3885481636949,8.03581633027217,7.74601812458441,6.32370798802032,7.69855953651769
"ENSG00000127863.16",6.40407022960245,6.38998497399742,6.18857874075472,3.96788256520905,4.00557891681055,4.20417927761373,7.62119935874258,7.333276876573,7.65573578599336,4.72922875587579,2.91037447711455,4.73786383427953
"ENSG00000027001.10",6.10552742583109,6.10561276683934,5.75513958529275,3.76983576028849,3.78902941333925,4.14847811871345,6.23364438260355,5.86305522538652,6.1959044343924,3.93077131012215,3.79859724486782,3.81026747709306
"ENSG00000205861.13",1.8430612033687,1.89496219904239,1.40537296806469,0.386567841503036,0.657985938529844,0.380976209653753,2.90849183257326,2.66522568622099,2.88762199083199,0.818132049297059,-1.3091526105275,0.586554511004562
"ENSG00000182957.16",3.46392973261203,3.56284270217893,3.73540611258911,1.12353343566924,1.15394343319226,-0.0291120736533577,3.57001853045776,3.15456358333212,3.76325541761682,1.6567379053391,1.9075034412598,1.75510878071346
"ENSG00000102699.6",7.13049592416562,6.99812466703885,7.04420825106326,6.0330447314369,5.99005118496179,6.15528779359036,6.91019797107773,6.33314207675595,6.77732721300172,6.06245247642433,5.42530612802813,6.08660476030086
"ENSG00000132972.19",-6.34181413953959,-6.29979465537986,-6.32933665216115,1.19183944906015,1.04500906163909,3.53093279486347,-6.27390252083127,-6.05245073684541,-6.24936912124824,2.83123563657124,-1.01964599333252,2.58346853113082
"ENSG00000151849.16",6.16076907401377,6.36487483864732,6.48864627503451,4.54918804232211,4.35272329730675,4.10411812780827,6.26258755236789,5.96261579638488,6.35957869331727,4.47248061288943,5.69792658269112,4.43814340422254
"ENSG00000151846.9",1.8028441032923,2.41788176768654,2.51928628826819,1.24102699868768,1.2714369962107,1.23227447929895,2.40205451211048,2.66522568622099,2.79775479086578,0.731327221759787,1.45165972559307,0.855741143819951
"ENSG00000139505.12",6.56037252284756,6.67408205023095,6.7018476099797,5.30939998098058,5.12914004219168,5.06009350391627,6.39076697319591,6.4391518698507,6.38430728864408,5.18106772890695,4.51998282756657,5.15861498475276
"ENSG00000139496.16",7.49807854418669,7.94805870448036,7.79486545349893,5.83302459888488,5.68054344257703,5.57588534079785,7.58145265092125,8.33590295867751,7.80464158228606,5.79323734944692,6.22338369899255,5.71865323031369
"ENSG00000132932.19",0.777126933183922,1.15141645645247,-0.547976938636486,-0.628078934461366,-1.00292541542461,-0.7270835362037,1.12697691545091,0.576905883234199,1.06351383403611,-1.75633807760645,-2.36360039454988,-1.15452719163388
"ENSG00000180730.5",6.38461691657466,6.4189522545212,6.01079162153944,-3.07286377713426,-2.51193906291247,-3.89700853764601,7.30529554469174,6.03069613397133,7.45269531463004,-6.27990003366347,-4.47907761196982,-4.69884770785769
"ENSG00000127870.17",6.40952069686176,6.73448847558204,6.64525718782053,5.82026918504692,5.70013636374884,5.345689230262,6.58737828275744,6.90555814681153,6.63956434388615,5.64898840573417,5.43431049523863,5.61667927625581
"ENSG00000132964.12",5.29163523517391,5.61645804343235,5.33555501712494,4.50959186797632,4.35462658919347,4.49444988240366,5.54906656962202,5.61599109120759,5.68469027365255,4.55061517331337,4.56440542744621,4.56403014705187
"ENSG00000132970.14",6.20917307498193,6.27456234518603,6.29385898329179,-6.24278877857657,-6.21237878105356,-4.63397413181222,6.76724324664506,7.13876273537588,6.93100628187991,-0.853635278961369,-4.47907761196982,-1.07435684294989
"ENSG00000285935.1",-0.0750275988446839,-0.57187420081666,0.0105133507234789,-6.24278877857657,-6.21237878105356,-6.21893663253337,0.467564465569876,0.251330011331692,-0.140844664470073,-6.27990003366347,-6.06404011269097,-4.69884770785769
"ENSG00000152484.14",6.26620961091691,6.62483230452547,6.44153367919639,5.21817898399385,5.08854570992274,4.95536491193426,6.44313122865962,6.89974448306872,6.62733966030685,4.97217400913272,5.57122454384854,4.95280199163691
"ENSG00000122026.11",9.13185990493537,9.39996755664811,9.39189607367146,8.84280815996522,8.85770022400435,8.98261299954366,9.2958047765213,9.88747276596776,9.32134639022475,8.56720626297638,8.90377153671539,8.54526832241485
"ENSG00000122035.7",0.989102738575032,1.10108478090232,0.565481111146798,1.01459906411608,0.987293563782804,2.88697187603778,-0.00711598013637033,-0.437740892730202,0.125670310098683,1.08642218058235,2.00742224986565,1.450899411647
"ENSG00000122034.17",7.04875789793192,6.96244703665347,6.84480881559936,5.99053130415425,5.95973615147958,5.97981533266036,6.97595164917597,7.19562507233155,6.84322286655588,5.79189748862074,6.00103937630889,5.82373382339714
"ENSG00000122033.15",5.3033939432351,5.3372830017638,5.49442862762851,3.82195398617368,3.5274018287197,3.84580613221688,5.28595252068235,5.44689689603119,5.28152485994568,3.59200520399572,4.19922908768169,3.60036031052959
"ENSG00000139517.9",5.22851596149121,5.49096109473845,5.48404373476358,3.47317321167857,3.34795405315888,3.63748889609216,5.2063828001051,5.04623935982818,5.30857316553921,3.20189939800228,4.08189203312954,3.18583160866067
"ENSG00000186184.19",7.04148514800759,7.26089641954316,7.15712130923313,5.43184488319069,5.3739919140604,5.54219901729527,7.18668135907046,7.75178114036513,7.19085120666611,5.33066347026157,6.13716489460855,5.2664555982899
"ENSG00000169840.5",0.934310265734652,0.899877689456505,0.589526585113449,-6.24278877857657,-6.21237878105356,-6.21893663253337,-0.545982066268072,-0.437740892730202,-0.227001308219787,-6.27990003366347,-6.06404011269097,-6.28381020857884
"ENSG00000152520.14",5.42761050201317,5.43533822876009,5.59881156400789,3.74162968022456,3.74907091334464,3.79089198483473,5.54507901860117,5.67078356404797,5.57757652916724,3.95969849558566,3.39743933459518,3.86212193724167
"ENSG00000132963.8",7.12285923209931,7.17530543125006,6.97715231256749,6.64347937429639,6.50379762475387,6.35683894734139,6.99332308505826,7.05917401019184,7.02428080269545,6.3211743052782,6.31018431343276,6.33572201899321
"ENSG00000139508.15",3.5785387158755,3.18603465332205,3.44709638028359,4.33180474876104,4.33547972500486,4.18726837288548,2.76775663080594,1.52497809119034,2.56120251349291,4.15577022727308,1.91895346200334,3.93172279116681
"ENSG00000139514.13",8.30299977195237,8.33824523244055,8.30757113292852,7.27130881824326,7.40014420191637,6.99310370870518,8.6227609988455,8.6546387275697,8.66739673484896,7.26204355326121,6.96369313706186,7.23987425374419
"ENSG00000122042.10",7.51936971850994,7.54873048516191,7.48394351628965,5.93618723279795,5.83917005738684,5.39807159511859,8.04343942628124,7.87096960700659,8.01015348501405,5.51085571645485,6.53331414028064,5.54710107116394
"ENSG00000102781.14",5.58262725279961,5.63426473952094,5.67031108436723,5.98813230956132,5.9591107960121,6.14984262750796,5.80124232323505,5.53016171442161,5.72109631953175,5.94982005957395,5.92286851200672,6.0231059049437
"ENSG00000189403.15",9.04744747182679,8.85932771063764,8.65174001574645,8.98238099353105,8.86606393936686,8.74770399810668,9.19901039107275,8.84250909158952,9.03679152692712,8.68619980602624,8.65999404132534,8.65581491561639
"ENSG00000132952.12",5.32839949719898,5.46466230824003,5.55674093271195,3.64138174053186,3.46885963072424,3.76548182626776,5.58524397459469,4.46226331729308,5.63441968201172,3.65526501594023,4.13685849234747,3.56949934682483
"ENSG00000132965.10",-1.81825218348257,-0.685084811264651,-2.62889693402005,-0.360145729214732,-1.08309576410859,0.746847652128712,-0.296622597331355,-0.560597640515736,0.16002181488946,-1.32570372327659,-2.60460849405368,-1.23941608922039
"ENSG00000102802.10",-6.34181413953959,-4.7148321546587,-6.32933665216115,5.0501079768326,4.61813642592328,5.84748896810218,-6.27390252083127,-6.05245073684541,-6.24936912124824,4.83319094977891,4.23859881109658,4.84611672493155
"ENSG00000120694.20",8.09691274872297,8.31807452296955,7.78708853961833,7.96216438475096,7.79175388469613,7.43155420063558,8.09753382511119,8.20707186941688,7.96578465103134,7.94115836503391,8.25118022368494,7.89586566834602
"ENSG00000187676.8",4.66170377256902,4.45759535398678,4.18931650351224,4.85984311027839,4.76704641427791,4.63982146740205,5.03386751105943,4.43237215741674,5.05384082769653,4.78551610101308,4.03267504179756,4.79233731944366
"ENSG00000133105.8",3.55451826437036,3.40583773198156,3.33065924026883,-6.24278877857657,-3.8904506861662,-6.21893663253337,3.65831223113711,3.18834059531655,3.62868179148029,-6.27990003366347,-3.74211201780361,-6.28381020857884
"ENSG00000073910.23",-1.13236077391064,-1.25540053602141,-0.446693602799305,2.11035804692151,2.00194033974721,2.15175077427384,-2.36701192522275,-1.80452322340182,-2.34247852563972,1.87491807538864,2.32397717265416,2.17971416469234
"ENSG00000139618.17",4.56131453727273,4.30846016659805,4.44627362859839,3.71866091582162,3.680922749807,3.38654288552829,4.47345130864679,3.90899895755279,4.38634899908281,3.68732622517253,2.27135024200295,3.73716973032537
"ENSG00000139597.18",3.031050920573,3.46009352784198,3.53639661869061,-0.570363436605078,-0.926976562191312,-0.152847442075602,3.278766576683,4.3601191099598,3.76883105756498,-0.607474691691971,2.04970205335822,-0.729221356901205
"ENSG00000244754.9",6.94690777324306,6.9805411531754,7.22848600321192,5.31036049702197,5.03257961209757,5.17499004310704,7.0159722798688,6.83724334253668,6.98529864494433,4.97099050205987,4.97556440526279,4.90786593777359
"ENSG00000281026.1",2.05479064164227,2.53625569967821,2.42220740692795,0.471456739089549,0.197012155084141,0.224006863315353,2.08804125290397,1.36540177804049,2.13864816409689,0.227894606535229,-0.133302775128087,0.286045399752105
"ENSG00000083642.19",5.76311216426819,5.55234467280738,5.60103109527781,4.90632321213031,4.77843429810005,4.79578129732663,5.89382922027197,5.05803257297082,5.85293469596441,4.82797088061615,4.46636622440809,4.74202145975318
"ENSG00000133121.21",4.58374030033397,4.09144893404758,4.36849970580123,4.59562729722076,4.52993065503044,3.97212258199828,4.51970078844814,3.43337857185649,4.12675626802793,4.91177611268896,4.47414881936145,4.85893506817269
"ENSG00000133119.13",5.85078691017237,6.06516072310205,5.83336936632127,5.56174562441865,5.30578257470339,5.17284397347979,6.00541786711134,6.43111315127968,6.06266293749662,5.30271241760355,4.95902113704436,5.31191348552278
"ENSG00000276672.1",0.896590599785494,1.04893349885122,0.490842310254042,1.60896026283948,1.08224196783807,0.746847652128712,0.691881763830815,0.547462105341717,0.669494116026353,1.41358692383586,-1.67172268991221,1.09989408389521
"ENSG00000172915.19",3.02669232196811,2.84741026956237,3.16051130827815,3.31754405563587,3.13856040049287,3.68343848195265,3.23587248349567,3.14476595626464,3.0566925681801,3.39429223448222,3.71239291975376,3.65135484102485
"ENSG00000133083.15",-6.34181413953959,-6.29979465537986,-6.32933665216115,4.86508213570304,4.78832548795769,5.58559777046185,-6.27390252083127,-6.05245073684541,-6.24936912124824,2.98454256656314,3.53028449123387,2.98531647057058
"ENSG00000242715.8",0.600700365799655,1.1840211218844,0.681890603262108,-1.2885924681897,-1.96445126760998,-2.13147379128304,0.520513345518834,0.958776518577844,0.761858134175012,-1.1506170167185,0.345350823446729,-1.63995401880412
"ENSG00000133104.14",6.88535051508282,7.11581508865565,7.08891128414449,5.82900874370763,5.73123492056048,5.52547677802428,7.07025465973785,7.57223050494353,7.1638621178763,5.73237531119265,5.67193892692243,5.65540167408755
"ENSG00000133111.4",3.58744426909739,3.39891001139049,3.84683649694634,2.70265505780134,2.68546667495195,2.654507479982,3.29405355458419,2.10236737220669,2.71929767194697,2.70023954397569,1.89596181937711,2.69060438122668
"ENSG00000120693.14",2.19346123708122,1.90477648886934,2.16651837472603,2.26103695941918,2.17563850429157,3.04080663115741,1.03898043445308,1.43136504041885,1.34308791601984,2.74523952861504,3.24657266896855,2.48767926092176
"ENSG00000120697.10",5.46191338701353,5.61421667316139,5.62376849843019,4.64975403807198,4.64482469045461,4.50642962536227,5.40601735768715,5.74155890817556,5.56080081641642,4.63224082263225,3.71239291975376,4.46689677764611
"ENSG00000120699.13",6.10449379151076,6.16500632627556,6.16476889589991,4.84798527606418,4.89549213322605,4.79995898858827,6.03585802389835,6.23843208558417,6.16028699181161,4.46577429033867,4.76647509428587,4.46354362089922
"ENSG00000102710.20",6.43441324896768,6.24974938292173,6.24643892771362,5.47445922725107,5.3898561202875,5.37024633450598,6.39520399050503,6.24589827881278,6.44607668928914,5.45269140230154,5.28855511844333,5.4013765880165
"ENSG00000275226.1",-6.34181413953959,-6.29979465537986,-6.32933665216115,0.265005861622123,-0.190010968025106,0.0478499081615265,-6.27390252083127,-6.05245073684541,-6.24936912124824,0.514515832686639,-3.74211201780361,0.191923222387555
"ENSG00000133110.15",6.31170273988185,6.53566366285673,5.9453326899127,11.2799842942625,11.1366518621122,11.9311924219897,5.57667502637434,5.90065441374593,5.68321474804105,11.3957469430562,8.65004438091774,11.2978832138861
"ENSG00000133107.15",4.39880990494983,4.1170028722262,4.27706856053664,3.9896321485995,3.99829256273206,4.93144533628447,4.4700903402289,3.43337857185649,4.27124955930804,4.67502325836685,4.00876242185323,4.5323734728535
"ENSG00000120686.12",7.48582628336267,8.04886434961733,7.99463287643608,6.27217178475361,6.13551936354245,5.93683030591228,7.63458392461268,8.50949348049953,7.87596362321648,6.20969708872584,6.8819523117058,6.19571746067751
"ENSG00000120685.20",5.95021984595996,6.2195958859681,6.10033161297195,4.75085728144002,4.64326838497371,4.60522657721078,5.90693904473539,5.95212087832225,6.09464931863308,4.54585379921965,4.66302944533273,4.5796017503628
"ENSG00000188811.14",5.06385919274228,5.15604625374654,5.38447942807335,3.07688334237042,2.84561294170562,2.87646039025918,5.00860678540957,4.81560011689975,5.14884014021861,2.65379062128877,2.95555061566691,2.66163362779907
"ENSG00000183722.9",6.98812231377285,6.87622261937808,6.69077518692694,4.5653709942918,4.41970763178162,4.09734489921285,7.19255636469999,7.09172950221351,7.24060424186321,4.08969731261521,4.75214356874137,4.29456248278196
"ENSG00000133103.17",6.70786427074681,7.16564420710166,7.17560644360897,4.43228614180887,4.55993579286809,4.74323639857633,6.77543555092066,6.84520567440573,6.81823329764125,4.45396268601508,4.99733107996884,4.36274850157571
"ENSG00000150907.10",3.22614193587588,3.39194886379142,3.07367537141385,3.72155208921584,3.69300822396457,3.9597282184731,3.10764043035331,2.64451678938888,3.28784927929035,3.07103914788296,3.16718106802021,2.71336927235878
"ENSG00000102738.8",4.70735373283258,4.79230175961093,4.64148824920147,3.7128611289518,3.74907091334464,3.93461539917474,4.44634173745629,4.08325854925899,4.42040176727728,3.64045282175161,3.47317828784762,3.4321517816763
"ENSG00000102743.15",5.91939931182646,5.88910321786233,5.8060519994179,4.31849916658826,4.3412505128628,4.60363419841679,5.75434890733152,5.56271907699819,5.66389430938052,4.2737292602529,4.19687942097193,4.17869206401842
"ENSG00000120690.16",4.7647488009053,4.76562147929669,4.87828781606561,4.90377989716421,4.87176522956158,4.89935560049361,4.71832774413462,4.29295450987239,4.7555535573208,5.03920754216152,4.59149061046467,4.90786593777359
"ENSG00000120688.9",3.99914862471211,3.75413122615125,3.77788042343024,3.73877850332644,3.78338836982424,3.49014718001697,3.64942496458792,3.04294628594715,3.53035023389516,3.54505870686506,2.34110135044537,3.37261465469894
"ENSG00000165572.8",4.34205772908302,4.56361730356178,4.57680234403423,2.86834689165813,2.78480069988406,2.97828006057668,4.60797618676917,4.1137123458007,4.54260769965045,2.76722387845056,3.28689906885546,2.60797349463947
"ENSG00000120696.9",4.68124711019575,4.49380865389955,4.98864117024597,1.80705977087399,1.40967303840282,1.89480553351581,4.60184683058878,1.65490839523547,4.63097968690778,1.63298930256649,1.09583122408742,1.72181434061504
"ENSG00000120662.16",3.42139822727481,3.37792498626115,3.41044395761211,2.59956156483723,2.38381097509085,2.56569821302415,3.20789691083448,3.42934869482034,3.23243031041751,2.57496834959677,1.5580117067654,2.23582604426437
"ENSG00000172766.19",4.27932197373506,4.396303515576,4.35803903127632,3.97516891928754,3.75772710955862,4.09281168247158,4.4082142441188,4.99535481716218,4.45193734071038,3.75214569326734,3.87406921352827,3.85957300541098
"ENSG00000214222.2",1.00691401469149,1.13483357225687,1.49721183512977,0.768438476846681,1.25522676902944,0.549247692243552,2.03443650930814,1.64103622065391,2.41951586301801,0.406600493519751,0.781449938253402,0.855741143819951
"ENSG00000102763.18",5.18712827552531,5.32179938363768,5.2579720761724,4.84401090704688,4.76990182350472,5.1674647911074,5.03500528323267,5.23929554398853,4.9764408193753,4.56323587744788,5.06588682081942,4.47524573058133
"ENSG00000102780.17",5.8575514773184,6.36886876779544,6.20472300428922,3.75861941581623,3.76060100501273,4.49100874769912,5.91004295092598,6.39643989278385,5.95856032426342,3.73551501872322,4.51055341464664,3.79700731902948
"ENSG00000023516.9",6.31080679509858,6.55487896648408,6.600476532503,5.54959483635862,5.54875686877509,5.54053548866946,6.38987792985186,6.4082611152958,6.3833989334805,5.6273662148676,5.33309969354463,5.57998889515001
"ENSG00000133106.15",0.452601726810521,-0.19127019860169,-0.220812195382977,2.10150712933924,1.82654020823874,0.224006863315353,-0.545982066268072,-1.96498789559507,-1.60551293147352,1.03298292162089,1.65705907601621,1.33824161087753
"ENSG00000120675.6",3.46392973261203,3.34946152213745,3.35541196826048,5.37880526044097,5.35510202008948,5.14136179408467,3.51236710681719,3.48476766369319,3.31478036873749,5.27612695906121,4.82850270395758,5.18328582532691
"ENSG00000120658.13",2.96424754988876,2.95994860831092,2.84309085648434,1.67010055765339,1.54917245139092,-0.861384627915291,2.59337621887839,2.73871215170961,2.61790961846142,1.79156232889316,0.310999318655952,1.5553935795181
"ENSG00000151773.13",2.12986107485246,2.02663483174244,2.09272811401167,1.07009417670778,0.987293563782804,1.05718777274086,2.06148783386265,1.12745835316952,1.84338801967161,1.20391574360079,0.310999318655952,0.935358311883319
"ENSG00000179630.11",3.43132506718011,3.66454621241256,3.67207154223166,2.77680194978131,2.66720446855922,2.30069962030984,3.47261180030719,3.53063203065752,3.4493355455221,2.9123927808073,1.33683932359121,2.88861730006664
"ENSG00000102804.15",7.43163418299907,7.28927124304735,7.44678790338404,6.84980320922755,6.57327802037363,6.85101654695217,7.41117474419656,7.24231358522053,7.50749989030085,6.44354760475945,7.11260055844304,6.4981641588105
"ENSG00000083635.8",4.1329058069869,4.51638902605248,4.18734829714846,3.43493086306444,3.38567371910804,3.29479096341906,4.3798382578753,4.61021763867213,4.33840839507997,3.43948878727862,3.07806694461158,3.25340819195975
"ENSG00000133114.18",5.66205509243947,5.8635405367021,5.92598703784699,4.39111463077195,4.36599391030724,4.3669648171574,5.41653203556378,5.33932986916776,5.34821791833797,4.3845472508845,4.10963702361245,4.23484294709455
"ENSG00000188342.12",5.71854404310256,6.1246341086579,5.91413488623518,5.59286691226323,5.52697992637983,5.41723480910255,5.55780057838303,5.94719699968296,5.65864813981456,5.54704561675202,5.75094282373582,5.59615587108551
"ENSG00000133112.17",10.1301626631094,10.4440273224233,10.4112478673391,9.41846045672864,9.35007235131122,9.85112140235787,10.0645379117987,10.8451702257563,10.2602976521534,9.21185913415021,9.73232909563993,9.21843112306269
"ENSG00000273149.1",6.39226035188846,6.59027958080044,6.65774967716705,5.365928075444,5.44806286915561,6.02750708458391,6.52639073739215,6.83038333470021,6.27981738400265,5.44844568104751,5.6132390786212,5.25583329765919
"ENSG00000170919.16",4.897187618226,4.95582409445974,4.90488202607732,2.43316825436517,2.73306505532435,2.80620292974513,4.5049959551771,4.89079665905614,4.54910267985338,2.72852858840711,3.04709555754373,2.45428205104165
"ENSG00000214455.4",3.65959405485322,3.7649481093704,3.83431302385468,1.47831041013061,1.38007825621452,1.28090925454983,3.97994496415613,4.23179501298426,4.15257700272829,1.37115165751546,1.17436462663411,1.09989408389521
"ENSG00000174032.17",5.57518490954322,5.93172655549585,5.78082036679292,3.56295509357505,3.5804115132475,3.60602210799515,5.72785750749595,6.25560382222123,5.86339616063707,3.64935837497351,3.74170375946065,3.55381772459256
"ENSG00000136152.15",5.95021984595996,6.45070298671922,6.3503633536081,4.60661632237118,4.66949992654688,4.55667364822616,6.0409639102219,6.51050713248871,6.23167345368551,4.76107456515384,5.41826366963221,4.71970770352976
"ENSG00000123200.17",6.64598278950296,6.6008835033635,6.61592427517806,5.85227852303048,5.8268830132875,5.69880838090984,6.65443078675388,6.03069613397133,6.49693524645306,5.88217653671084,5.47657229555856,5.85989186827909
"ENSG00000136167.15",-6.34181413953959,-3.49243973332225,-4.00740855727378,5.60073975603452,5.9421229128112,2.06183413759723,-3.95197442594391,-6.05245073684541,-4.66440662052709,6.22119073661105,4.32720347673647,6.23607171391858
"ENSG00000136141.15",5.29978607629477,5.54137653386868,5.48484523202913,4.15488585437169,3.98851982398488,4.07453501630476,5.42870308127898,5.15517373138135,5.60822316444928,3.84033784367849,4.19922908768169,3.88986692772458
"ENSG00000139684.15",7.24748588661305,7.20241559207011,7.04611010920803,6.07094457168725,6.00769718993074,6.20128678681527,7.21757482473683,6.83343625485205,7.08280732481445,5.85933153705589,5.81822081640883,5.73612794784595
"ENSG00000102468.11",-1.38761782915271,-2.84036303674256,-3.15941165071883,-3.07286377713426,-2.30548818544504,-3.89700853764601,1.70909105386304,1.39876037498692,1.75625542794564,-1.63604384388874,-6.06404011269097,-1.89149278580008
"ENSG00000136143.16",5.83902742602708,5.67641143476874,5.71471587964016,5.25655885430003,5.23728575742263,5.33325212702377,5.62280829489484,5.50644824430129,5.43142991332474,5.2313584618388,4.96869441589574,5.1904027286151
"ENSG00000136159.4",5.42843678785528,5.31169128786106,5.20350625880014,4.98060963613505,4.97806323772926,4.50130762575419,5.29832399196242,5.36592898251955,5.27174052240309,4.87301854247316,4.62683089660134,4.76535766379333
"ENSG00000136146.15",5.51810883332217,5.67998777532323,5.74513934857336,4.82666098885121,4.61496392318056,4.71696504973421,5.53707069917089,5.22192741640095,5.47812594777719,4.78551610101308,4.82850270395758,4.68988715772651
"ENSG00000136156.15",8.45285555706979,8.60648529553458,8.66107759252668,7.11297524397067,7.12007741972029,7.45205148677958,8.39559158104626,9.0769530363493,8.64464334198806,7.12617207183904,7.57518752765595,7.10837302873352
"ENSG00000231473.3",-0.319446326511131,0.32956196469975,0.270576190025982,-4.65782627785542,-3.40502385899596,-4.63397413181222,-0.492542807306612,-0.121713399282524,0.0174174194466594,-6.27990003366347,-4.47907761196982,-2.82437858994154
"ENSG00000139687.16",5.58411112543327,5.83045412867083,5.87248096450678,5.84963803720368,5.81310687575483,5.74215125746396,5.48640160445511,6.14507314141238,5.79468341055306,5.87523442119429,5.2830275444749,5.85606085463365
"ENSG00000139679.16",5.16250830875231,4.79230175961093,4.99428111113043,0.676074458698021,0.633111269890815,1.16476765994068,4.79016655955424,4.08069147555519,4.68210711263855,1.41358692383586,0.378903383157755,1.5553935795181
"ENSG00000136161.13",3.2747347042394,2.83719645670037,3.22333244535313,2.85787356042862,3.00920834021124,2.81723698002011,2.99989307838299,2.90465130471688,3.15789864299649,3.03524952859283,1.38717099914136,3.0448647187491
"ENSG00000275202.1",0.426370185237341,0.175938775586539,-0.100517961665265,-0.409898764411832,-0.281641443490674,-0.0291120736533577,-0.165378064053103,-1.96498789559507,-0.634659277133034,0.163043462185261,-1.1098438023041,-0.21772101812107
"ENSG00000102531.16",6.18248269812304,6.29942083963786,6.1915275308276,5.69348107902564,5.68130195733735,5.55708508271944,6.21368632555476,6.13706499295478,6.1797760492305,5.75317877246715,5.91502775878954,5.75887516364051
